uuid,urban_percentage,urban_built_up_area_m2,polygon_total_area_m2
37fec27635aa4ae5b47b19089d3bd79b,0.0,0.0,621935.1081023699
6b95937b652048fb84d43287b1493004,0.0,0.0,779082.7294694257
6af34d5c070c4fffb7e9317a3f4804cd,0.0,0.0,203400295.26536822
aa4117ffb91c44fd993d461ecb7c0a2d,0.0,0.0,422652.2537720036
ab426c80baf24fc3b45264d2aad6ee1f,0.0,0.0,2142430.5639360673
9530cfe417d648b79c71140c2e302331,0.0,0.0,975908.1602093515
9b10f3cd99d246e99947eb37fff024d3,0.0,0.0,692033.3535685227
9d446a060a374b10bb75d3c6ef2fc41a,0.0,0.0,1310550305.5975635
a03ed961e68a40149f9e549ea070599f,0.0,0.0,36360884.70246367
a6e71dab68f34cf999ad943998ab0a86,0.0,0.0,24215859.18298388
e8c561fecc3444189e3aecc58732e8ee,0.0,0.0,53651977.11469871
df6cf64b0fcd43828928f194bbc68b32,0.0,0.0,457009.36939019954
e30dadc9232f46c3b439ffa7394d2314,0.0,0.0,897993.3202105679
d9deb2c8676543a0b6a09448619afb39,0.0,0.0,13231239.778492011
dd4a3f06070e44d0a8a24dd14aebcc37,0.0,0.0,323991281.5075973
732498ac5a9d41ceadc11dcc0654a97b,0.0,0.0,56035848.296106584
8d302ce77f894d5da83bb562b8aeefed,0.0,0.0,4200282.834368445
92ace7f0ea6549e0ac16cf2f3fdf330d,0.0,0.0,23874577.939672
932dbdcbca9d4c1e9098804e4b4f585c,0.0,0.0,11055476.517374767
913e9f00af9748d592e69ff958b92ddb,0.0,0.0,8308248.59442439
7d46da68eeb14e4fa5647fed644f0f25,0.0,0.0,394304650.98382163
d3d5358e650f445f800eb3a9823a4b1c,0.0,0.0,1080038.042458561
c5703fb36ca8436298532e5385eb3c48,0.0,0.0,6762939.965242277
c43780eb9f464cb6be99bd63f73d4228,0.0,0.0,1313729.6788038688
5a86315bf68d44099cd72d814fdcb4f7,0.0,0.0,25299435.2996089
57678ec3806c4f8292b6de24be1f3bc3,0.0,0.0,2142430.5639360673
3cda9795aecf4c5db9d5e6145199f90a,0.0,0.0,897993.3202105679
2aeb7f79bcc9411594f632c794aecdba,0.0,0.0,422652.2537720036
330695575478454e95dddc7260f434be,0.0,0.0,975908.1602093515
7f177f5cead542b8a39c9e451cf87f09,0.0,0.0,1529142.250139817
9af09135f1ba4127b1de5c437f1ef62c,0.0,0.0,9260062.609311247
843535eb3dac4947b91221338afa601c,0.0,0.0,7507637.350257403
ecd45596e49c47ca9bb474725dda92e2,0.0,0.0,179820773.10997912
f2902c5c95df4412abed121d8d2c0b8b,0.0,0.0,2880905.710463698
ebcc4063485348b1b676894242bbc0df,0.0,0.0,388953128.2486838
5003405a53fe4ff6bbe0d729def56c9b,0.0,0.0,3907164.954376451
0d4a657a9e3544539c46fc0ad87766c5,0.0,0.0,1216236.2273127788
cd1e186f278e44f6b3f0b3ed5a043ab8,0.0,0.0,19471593.344874673
b737e7d7116f41828f859fffdacb8eec,0.0,0.0,443154.2489119841
308056fa087b417ab0c324cb81fdf6bd,0.0,0.0,3121641.9497720376
199275a355ef477484b4cce860d03858,0.0,0.0,66437842.69022361
6f07cbf7114e44179bd2d35c5f098dcd,0.0,0.0,122593507.27203205
6f275b10bc42488d842a494126035d15,0.0,0.0,18310364.055179097
af47330a02b04797873163e40fe4d4bc,0.0,0.0,4092815431.7496037
a163c98ffbe444cb8796c82df4333c3a,0.0,0.0,23371395.791092794
5c6c1728ac0b4eb3b50039b8f2bf7d7e,0.0,0.0,3121641.9497720376
4d6f72bd40da4f04b38a1d18076f1c85,0.0,0.0,5915695.993049216
4a52941023ed464a9fa50f1e4713f7c1,0.0,0.0,743290205.2015306
5362bbe2e3a44b67be4a76ee2102af40,0.0,0.0,934150859.8657732
534ef78aee76426993e7dc987c2062c8,0.0,0.0,101892162.74106576
0a94fc76615b48fdb74c93dc1293b4fa,0.0,0.0,2276228.2020937093
10f824d61d3b46dda88c5b2abd7f90e3,0.0,0.0,537369623.1659821
2598ca1f13df409baadf5939a2a75072,0.0,0.0,1711790436.5481732
2495871fbaba463cb460c26e845fd473,0.0,0.0,838274435.218719
94e39ab33b4e45c7b3ff45a791ae14ca,0.0,0.0,808573881.2795085
96a113506aa44be1a4bd5704b0e6d8a3,0.0,0.0,249568428.8929205
d21616617c8140cbb351e17c21369fee,0.0,0.0,1176564805.322934
7faa1514b2664ea58a6bc5cb943c4924,0.0,0.0,917020381.8532763
91b4d30b56054f4593744d5a4937e1dd,0.0,0.0,992078836.941112
881c114368fa4437b7926368dc96f455,0.0,0.0,3931515.1449008924
75e16b381fa74ae8af79aabe35325078,0.0,0.0,699085873.4268823
77d1a549c1214bfdb9cde316cb45a95d,0.0,0.0,144450370.26267833
ffeb8dc297b641e8ab883640936dacbb,0.0,0.0,646453030.3960469
b46a39cd29f04ac5bf4af2274686e2ac,0.0,0.0,17568.210807660464
e4f616b6446b4749866194f8c097ee55,0.0,0.0,49048765.80503524
21d3d93848e048a7ad927a4b83e6e322,0.0,0.0,1228303.149365442
4cd46819ed1b45d8ad109c46263b93c7,0.0,0.0,517104862.63915825
5d6668c227e64149bece0f518783a1a8,0.0,0.0,61604221.02885636
e4abc9b6c55c42378cd5fdcfaff9ae06,0.0,0.0,769628.0425754408
ebcb8206b1814a3e9304456d047cc823,0.0,0.0,371622.63770699047
8cc51ddbde214e1eba871f1c0aa754eb,0.0,0.0,492626.37163351575
92a617ca614f43b89babedcbb33de27d,0.0,0.0,985430.9534839669
9350d68e612e4c89a0b00a01f5e16aef,0.0,0.0,6167415.420963098
75d18ebe9ff24a909ad98a72b312a5a6,0.0,0.0,4038506108.560855
d38de1d459de482298bcf001af4fdeec,0.0,0.0,3976829.5380161684
dccf2dea2a3e408f8d905b829777bfd5,0.0,0.0,224668.83723533366
0b688595dde1488f8c04e40b3e5bb663,0.0,0.0,279443.1094319649
26508a4dca1c40e5bd9a31c3d165d797,0.0,0.0,43965550.838450655
2c85b927360c4c0ba233147aab4d5c8d,0.0,0.0,3427316.1705106
68018ed50d9b4f1596f9054c4ab3fed9,0.0,0.0,2921178580.592842
0c14fbfe9ab447458817dd5b88fecbcc,0.0,0.0,15625757.064286478
e0d0e78c79184829a79e435d8a12304d,0.0,0.0,502997351.8713658
c60d9fb713cc40458c4f950a092ab1b7,0.0,0.0,152658642.90163535
036a69a608304f40bc7cc43b56632588,0.0,0.0,1327655010.0426722
5d3b48854a2f4fe9903edf29a405d6e6,0.0,0.0,86939250.03251112
a12e251b1e964fd6b89e3812fec5fd34,0.0,0.0,451840703.71542615
b564aa106780462c9d7676d507490a99,0.0,0.0,3826425.7288790587
ea8cfd479b1d4043a157a93ba9f24c04,0.0,0.0,735242.9840813257
d91b4bc17655404fae67fa2dfa5bfa53,0.0,0.0,1584020.0861930007
d4253b6876b545be991d3ddc21083ad3,0.0,0.0,5319243.602752177
ce6270899da640aaaf1242a5d4448d3c,0.0,0.0,261544.7115487588
90ecd19ef2274207be1c3b9b5cbf716a,0.0,0.0,6874760.344821639
5bdd71061ad146a0a2c11eb714ebf3d0,0.0,0.0,1293909.725489556
4f35b8026dc84eb0bb09d7567ef40a70,0.0,0.0,407571.6379225507
4adbe2e6c3fb4be4a3efbb23662e35be,0.0,0.0,654349.0255362394
210d054c3a6b4027af59b12828afb73d,0.0,0.0,368574.44929272844
1bd84fbfa37e4db8b6e8ce86e5c95dad,0.0,0.0,935970.2176262655
082b6c598133491fbbc80541e6451608,0.0,0.0,36779.4469276504
369a955ddd234a26bbf37890819eb7f1,0.0,0.0,9059464.072992872
7146df5c62364de7ac19843f5b0711bd,0.0,0.0,804142.8421025514
65ded07437d74eea9599e14ae94dd51b,0.0,0.0,853680.0436286482
dcc2f0fa41aa415cb87b5cd9f0385bdb,0.0,0.0,1271969.4445208327
da1f10c30cd340beb5af30da49dedd48,0.0,0.0,654349.0255362394
e1f8bf39328a4166b952037c67cc87ae,0.0,0.0,804142.8421025514
b2fba474eeb94b92babc2f64958c510f,0.0,0.0,5319243.602752177
b22a82b777984c159c383583bbf2b0bf,0.0,0.0,368574.44929272844
a17f54f2758e4e9eb7271917f38d6620,0.0,0.0,36779.4469276504
942369f3867049d08e7164407d4dbbe6,0.0,0.0,1293909.725489556
d49e28ab13724d8c9f4d9c0869da890e,0.0,0.0,407571.6379225507
bb18d456959e4b94aa83be4698bd84ef,0.0,0.0,1584020.0861930007
ff06465547374769bf2bdb5a898d5f7e,0.0,0.0,6874760.344821639
71e079156db243a989e359ef7d00f7db,0.0,0.0,3826425.7288790587
3583386b9b494d77b3e0d1faf621d13d,0.0,0.0,735242.9840813257
246b2faffe51449b97cf83a3a9902274,0.0,0.0,261544.7115487588
0cd5fb6e24ad403a91d5c4c3b4dcb649,0.0,0.0,935970.2176262655
460eee826fe542a88dbf55bc94b2fb9b,0.0,0.0,9059464.072992872
3d594aa284ba401397dcbe2f556355f8,0.0,0.0,5239077.851168988
8f3fc2ee7b0b4a8291492087bf60c0a8,0.0,0.0,5239077.851168988
c1fba91864da48c5beede2e0cf436660,0.0,0.0,3407895231.3473716
a5ffe6a689d24d6ab103d25cfdc76188,0.0,0.0,12295744.663914397
adb2073092524ecfb9fd78e413c38640,0.0,0.0,105184.9111590413
ed82f5f93d044a7eb080a8a70fd6543c,0.0,0.0,731339.0656498643
d76c7425657f4ee58b1990abc02780cb,0.0,0.0,36779.4469276504
fb9134fe1c3d4b68aea87c9562785c57,0.0,0.0,1184166.1506061906
5b5ad45dfed64e48bbff151dbc522e0c,0.0,0.0,831979290.074703
508854d00da44f0192381fa6dd11d3c3,0.0,0.0,245093852.71970823
0d56f6d89346488ca1a1f4322a082c33,0.0,0.0,13395935.911500031
187602f2819c4817bcc0a21ac83af89f,0.0,0.0,353548969.3000235
031e32a2294e4a439a75c77494587a9c,0.0,0.0,68606733.21739747
689e90851c60434599888e9a322792ba,0.0,0.0,264473.2259922816
1286cf0987d8456bb1fe5aa49a4ac69d,0.0,0.0,19464409.294579443
a10efc56dfae4d308675cb4b7a4abb3d,0.0,0.0,811171.0136291212
bc6b7bf5d4ae48e595afeb3cb0adfc57,0.0,0.0,3150058333.512106
b98bd897fe96459199c115f992689e92,0.0,0.0,81459.68423873013
cdf8beb92c0949db9c215ccc9a4c9509,0.0,0.0,36867235.47177061
7bb8db33025844afbe3c5522c47068d9,0.0,0.0,1924223782.1557481
872495e83fd74f83bee0c867a0c41fbd,0.0,0.0,24830407.960290674
866c199a973f4050acc70b92ef616b5a,0.0,0.0,288181.6804415063
85c1dd12a27b4861bffcd4953d68d484,0.0,0.0,168578.540291846
84c5a9009a774e9b8e7c3fcd949a7533,0.0,0.0,848927969.3880434
7af85862eab24a0293303354ad64ee32,0.0,0.0,2765886.231459382
7aa97b70ec32427987b64081309452ae,0.0,0.0,1244430.8916358333
7a917076b75a4c0995afdc40e64752cc,0.0,0.0,887537.9691698104
79c1f8b696974462b593e96a2f351577,0.0,0.0,138237.5717031016
8f8570cddc2c40ea80766920736e0660,0.0,0.0,35916934.823964894
91c068105c1340009dacf384e81ae952,0.0,0.0,440578.40677212644
911f3fbbda8c48f8ba00ab82edce2cd7,0.0,0.0,1280332.9935518142
91036551f94d4c52a77ef3836a26a8b0,0.0,0.0,222065.44147335607
8ca8181b13cb4a9dac5a967b14a2c839,0.0,0.0,1819205.5871553568
8bc99ad69427488384191c68a09ed58d,0.0,0.0,1909747.259301188
875fa55404804c918318a9926a4c0fc5,0.0,0.0,933615.1726133965
8771758d11654c8fad0776ff4e246f70,0.0,0.0,2603228.3679359145
88f5e3a3644b4148a3dc0bef43e3a774,0.0,0.0,37088239.96243402
898f9062e8d847a5bdcc29c9eab3c573,0.0,0.0,624660.7389002907
89bc9f59fe954db68939e6b70da689a1,0.0,0.0,59989421.70852013
758e59fcb8ac4fb1b5a4b9135b0f39b1,0.0,0.0,1193868.3952465772
760a2c4815e84f12a48902b961930c72,0.0,0.0,89016346.14629178
730122b365ec47d09b2b726cb07404d3,0.0,0.0,916842.078057731
d46a611020e24b56b94099a1deea483f,0.0,0.0,22395420.550587237
d46d8ce7f192470382dce321d2ee37ac,0.0,0.0,3463184466.717739
d3152477b18f456ba5885ee227e71591,0.0,0.0,1012473.214540714
d22d79f20fe64aefb62dcab43c86163d,0.0,0.0,69666392.72218615
b9800498b67d4e0d8dc50170b218d445,0.0,0.0,710358.6995324526
bc3a765e2bc04ef98c9f15877203491b,0.0,0.0,421777.57190884615
b759e7bf0ce443bcb9593fe2ae29e518,0.0,0.0,724909.4383859761
b90b733059474fc58b9189e9dade8e50,0.0,0.0,2937805.6662657103
b8a6a5dfd05942a886eb89b24b4c846f,0.0,0.0,7344823.370940799
c1fe2f2717b74443bb2b7f53e7bad4a1,0.0,0.0,8680758.812255401
c1a89195fe0f43949102fde82b399ee6,0.0,0.0,2603771683.039142
bd4f6ac29078493ab46959de96c8193a,0.0,0.0,13005438.027017506
c41856f2af5d4f4a816de151a03de30f,0.0,0.0,19844099.63826536
c70c0e78fe9e48fcadebfc134bbd8736,0.0,0.0,16998241.83153642
ca0857b5c6dd4d539020fcc8df84ee31,0.0,0.0,2824666.331657
a19b111dfbfb4609a3162dcb2baa0f74,0.0,0.0,7129800.787348723
a0b10c0d529e48a98a2a9a5e2318a2fa,0.0,0.0,6140211.150422308
9ed22e6a548d4747888a4e8356281522,0.0,0.0,109863725.71312782
a63c146e5f444c3aba19cc45c6701ce0,0.0,0.0,189448.4041700739
a6b7daacab2c4ad3a92dba78a067fd65,0.0,0.0,198173.59884501516
a6ed065ff63747ef9196c77e6753c308,0.0,0.0,1856436.9645986995
a34e61092d794ea39c1d5122ed384edf,0.0,0.0,13388739.338485377
a53ec0bfbe864ec799926ce4be6de169,0.0,0.0,662923.8862970925
aca6b004fefc4598a286dbadb4e620d7,0.0,0.0,31865580.939288788
acc2520b7d82442d82af50ff40327abc,0.0,0.0,1444365.2692527259
aa0c34af3b5946b297bf32efb42c6505,0.0,0.0,15170115.239349172
a96f2ef2ffe644baba498cb607d88bb3,0.0,0.0,21401521.957030132
b3390d71fff7451fbeef1c45cd5b96ab,0.0,0.0,135488082.79762745
979815b610804a1bb58f3c438eb0879c,0.0,0.0,2032390.7988591266
9a3fc8c4c7f047ebbd1fdf9b6dd794be,0.0,0.0,18766862.07483562
9814c088f82843a59d4998d2720d509f,0.0,0.0,26305696.34912708
987008cb95af4d779801babcb2294778,0.0,0.0,5534389.387034168
989e7e5f136d4ef18ea014880f34554f,0.0,0.0,3150058333.512106
99797be838a9455196a73064188ef08c,0.0,0.0,1565982.2869240532
99b4d2da0f134ed19b0d6b91cf6f9581,0.0,0.0,6491922.989326629
9906e2c9f0a4408ab13534b0c71996f3,0.0,0.0,28418810.79826883
d7f6d202e7e640c4b96e0c930eb968ff,0.0,0.0,1173573181.0818622
f65b67862a4a49c0b8cbedc4b4c803d8,0.0,0.0,2004075.552063424
f69025a5680f409787efe0ff8cbc9528,0.0,0.0,1058212.4579407207
ed62fe1426e943289b3378e5c9db5d0a,0.0,0.0,2952780.9490862493
ecd816b9d45648bc90c29655d7285729,0.0,0.0,260450.97853818338
edae62110ac8479f98606be73fdd0f80,0.0,0.0,1025242.1465980161
f29f4b16cd604b4c86c05ce0249c9057,0.0,0.0,22660547.14464097
f3006ddace794a449cec7ea597a0e9eb,0.0,0.0,5948727.888889629
f2ec45381abb4f98b251cc816edeb44d,0.0,0.0,346956.11690340546
f1c6fc6b751a48a0b1b37de02adabaf8,0.0,0.0,1268651.3954890775
d9781ca423434276a9c0b162c56130a7,0.0,0.0,8267152.057151173
d97825db33004654b575aeddd8504b96,0.0,0.0,2571167.8038427136
dde7196d99224d6c877fed9844703286,0.0,0.0,16822517.301016074
decd75d486ca4e9ca008e1bdefb373ce,0.0,0.0,1116476.2149469855
e1a05b958368491fbffd2cafe74c145e,0.0,0.0,16340652.017623372
defd02e3147d46649da19451bf7c75d3,0.0,0.0,29241601.15299113
e459238b15514d188d7f38d50b7946e5,0.0,0.0,2989183.2197366916
e44e2ab2afdd49209c7ba1d4baadb90f,0.0,0.0,2572119.1840658095
e31405c319274fc4a399f687a5aa49c7,0.0,0.0,12805742.585231466
e2d6ab4edaa544f8a28824d2886555b2,0.0,0.0,1164730.1318876715
e39990185e724de3a7c9bf55b18a4e31,0.0,0.0,3424018.804549339
e9fe0130e55d47c1a6a9ca1b32e5d064,0.0,0.0,12409237.622686299
e71393128d854be88df0ed5ed43b4ec9,0.0,0.0,1196855.7937157995
ffecab2ffcbf420eb65fa59b5937a88f,0.0,0.0,3324919.1438591126
faf26bab19874fc6afe6864912496550,0.0,0.0,4253945.935855968
fc8e2039dfe24492af11cd3a28c37a7e,0.0,0.0,899041.5300697628
12832f2cb2c44db2a8a673c08e899f33,0.0,0.0,8521465.302977648
1135ee5e678b404aa38caa387c4b2ea3,0.0,0.0,49788606.64566773
148d0855be174f558ef97489379f7c20,0.0,0.0,819109.3583645696
13aa7fdccc1c453ca2e9de740b6af9ed,0.0,0.0,86689.3910082062
0cd03f54c19445bc94ba78aae0feddf1,0.0,0.0,19257567.59738861
0bc94cf744c642a59da67371acb94372,0.0,0.0,30553178.56015639
0802949cd01b4bf1aa3c7d132931182d,0.0,0.0,12670518.63443563
079ca2dac71d43c19a1f5663aa901ace,0.0,0.0,58424.85836049297
0950fdef8e2a4dfda224ea440f28b4b3,0.0,0.0,1033349.3966849409
094d09b26f2e42c792ba478f86ffdf25,0.0,0.0,3170381214.3378806
006f8be2a2e048439952897c118f7a9d,0.0,0.0,77604.73292887094
04d456ad75aa4428aab68ba803bd47c2,0.0,0.0,1188382.005496922
0604cfdacdc447968257d9f58fd5b53c,0.0,0.0,3218584.98326497
19618a573d2f471b8551f50475b5772c,0.0,0.0,2655256651.7069316
17c6c21e820a420491ffa9e9f95461c4,0.0,0.0,856739.8359676003
1d0821c0b1524dcaaa6b74c818fa1912,0.0,0.0,61617582.88818647
21c8af82173040e39509a4484acfe2e4,0.0,0.0,589325.6831631301
20cd0befaf2a489dad827862e5dc21a4,0.0,0.0,945081.827853749
1f5d9929012a4a01be51386a6ebc1628,0.0,0.0,4882369.470444997
503cf2ebffb4494d8ba49f69e9280dba,0.0,0.0,1484724.3317979197
5079a9063974454e91e1211a8c62ac14,0.0,0.0,8942540.075513221
565a32909e404c09b1e44d1360bd3962,0.0,0.0,10488097.487753585
4956b45a199b49fc8c8535a8b94e8164,0.0,0.0,312157.73737317545
4bc08518737a4d91a8a701612cb2e425,0.0,0.0,13181890.440282904
4c8d19bb3e084dadae65cbe33f1404ce,0.0,0.0,37837856.839983165
4c8a044a61114f80aebc38aadb962641,0.0,0.0,311815.187074561
5b287eccdd264eb4a73f756e3bd0ed06,0.0,0.0,16719626.509883331
574680efae5c4319867213d2dffead5a,0.0,0.0,9026155.286040068
573f871df5694778aa3a6f9ddc036b7c,0.0,0.0,2869554.252931817
5863d78536d04264b5a915f5ffa212ac,0.0,0.0,1184166.1506061906
5925a59fbb0640a3bf818ad9cb411ba8,0.0,0.0,17046174.684493624
593cec3eb28c431b8332be53e3bdf504,0.0,0.0,43729456.08594604
5e6b2bb6569741e18b82dba9a45479aa,0.0,0.0,336813.3098254893
5e5ef6cda05b428e844b2afcdc2bd6a7,0.0,0.0,9523446.220812956
62da046e32e4430f82fe072ab1de16e6,0.0,0.0,48168337.3366021
6346872aa247427d8f00e37b446dc0a1,0.0,0.0,1454703.832488497
469e224c1f20482da0a7483ece6efdb2,0.0,0.0,281039.93194746034
4731f978e83744f89f3186413a057435,0.0,0.0,37462446.8021103
49387728b7e24d5688755636e1e8410b,0.0,0.0,8847281.500780022
435093002c2f4a55a8db45ae9aa3b348,0.0,0.0,47112869.4137019
42e65642efd1459f9cae2875ba84e221,0.0,0.0,3008501.750708421
451ba3b4c750415baef4d6c7e96157f1,0.0,0.0,29969770.058345146
3c5bb807a4f643d0ab684b656e4317ad,0.0,0.0,58291714.14536079
3c1d0e11d3284f9eb2f803cc328313c2,0.0,0.0,904753.5564416
408c2a211b7a4e02a54907ac7754cfd2,0.0,0.0,20543858.390713573
4135c69c13f34e4fb31d159d560d122f,0.0,0.0,4908403.490859157
41c29464e29042289c83e524506eae61,0.0,0.0,312262.0753695589
4188847de1f941aea93431774350684d,0.0,0.0,463220.538949721
24d8a8468b614eb3b39ceb5423506587,0.0,0.0,1048767.4800586256
25421474dca74e819ce6ef93b67cc623,0.0,0.0,10839557.75921251
28553c635be2448f957f5923c7a8dd59,0.0,0.0,2871744.784650055
28bba131d836424a84486fea68eff60e,0.0,0.0,106068999.62379347
2a7b0a17f1764ac6bba34dae598d390d,0.0,0.0,19514567.63529215
2a69e0e40eb1481285856ad702cf2822,0.0,0.0,94771.96142918027
29f4cf47a28546d0a21142d82ebc835e,0.0,0.0,7781852.298662268
35928afcfaba47baa00fd4d74e81355d,0.0,0.0,1323559.7558451411
366dc1bbe0a94c86b93f5d5796ea4fa2,0.0,0.0,9613857.401983242
328f2e9f0ef04ddeb8cec180889a1197,0.0,0.0,67437.43885951242
321231260f154547a762d6e51afb9b19,0.0,0.0,69393822.35003369
31685f608ef24a6b87c6ce0aeff73188,0.0,0.0,148291375.5924598
30ebccb7709e40a5833796b0777d469e,0.0,0.0,60465727.13036875
2ba5bb3baf6a49d2bad9ad886938f8b2,0.0,0.0,351952.1446377004
30dca7b0c080414ba62107494beb07f0,0.0,0.0,7378676.997918448
2f8ef4f097b0463bab8fc2e5cb21227d,0.0,0.0,1730052.1568864407
2e7dffc276dd4215ab528068410e5abd,0.0,0.0,1427998.2932040116
718f485f82be45a7b162e64a76417f97,0.0,0.0,8546569.480598921
72ba0036e64a4a7fa399594d957d2118,0.0,0.0,18022146.75118414
70138a6c8fc24e09b16cb2b683f57877,0.0,0.0,839942.0175791587
70ab058bebd94f4d91e33f90ae17fea7,0.0,0.0,62448.62048107953
6c28c185419444ef8f2f299606e6a9a5,0.0,0.0,35591490.71733615
6a09aa8b5da2483ebb412b22cedfa222,0.0,0.0,312631.5450579926
65f6588cae024a0aa6f7d8fd26f69056,0.0,0.0,686926.3459426409
6e8beaf225444bb485b17b88d9b2a7cb,0.0,0.0,22906001.34711296
30b9abb04dc64fcd9e93235fd9637275,0.0,0.0,2373162758.0262814
24bc51151ba94f4f8bc60056388ac09a,0.0,0.0,1799382.5167796388
22a473602589421294db07847cb57aac,0.0,0.0,3896335.323722827
3ea0c32bbb324fe0ab743f9658a1e798,0.0,0.0,956915.8967264729
3b230cc178e742fbb809e6f496d784bb,0.0,0.0,2108739317.2990825
469c1df0362d4b5c9cce274859e22f3b,0.0,0.0,770462.7914052944
5568c9f0b2b34185bce5d87374804b1a,0.0,0.0,6118102.847188746
20cd3f2b066248e7bb075f4aa4f8f914,0.0,0.0,28357258.646921705
1c3d8295751d4040bb7cc94362ee1088,0.0,0.0,561736.2710711929
1e8fd904ba82458da64c99a12a4603bf,0.0,0.0,15660443.79635608
0da724ea63be40e2b8b5fcb82cdd2020,0.0,0.0,70941723.72181223
ff0e7af1887f4b99a28df6c2ad2b9c84,0.0,0.0,366315.10149828374
e74a88e235e04ba9a278f8d09d90c39b,0.0,0.0,2000480.7901621042
e05249c727de4cb1bf96682f63200da8,0.0,0.0,347808.65150591335
dcafdad0eb5246a6993eca060d0fee52,0.0,0.0,1640736.0739365118
a1609284b6c04711954bf904e5593f89,0.0,0.0,18981551.959038824
c517b21100514bae815c99bda54e3a2f,0.0,0.0,12028337.584392412
be81253bfd2845c0bef67c1c74648b8c,0.0,0.0,4563300.560277476
b61981b15e064309a3c24b1b546a8396,0.0,0.0,894277567.4614997
bb390e8ce7114cfe957ea9f787596d1f,0.0,0.0,3165684.9306726297
d210f39e7d454882ad6b2323a1e84934,0.0,0.0,2890090.6242916193
78c520795a4b492ea851d0223241f7c7,0.0,0.0,4009297.3343238793
8c698af719f14f6aa1b0ab6781aece33,0.0,0.0,913031.2582577484
906141bd7d52494aa75b3764aad0313f,0.0,0.0,2367104978.6805224
d18f01f9ae7d4e5698227ff372beada4,0.0,0.0,71694684.10337245
c077814212c941d6b16c4ac249d3a50a,0.0,0.0,528346930.9717674
c2cdd4ee027945b3ade16c7ded3290c1,0.0,0.0,20308341.270967603
ab00bee786e6437b847e6068770f3e3b,0.0,0.0,175722405.5634676
af60cd16301e4fabab65c93dbb58a8a4,0.0,0.0,2275417.5142523064
f074f00cd50c468f8a27639bcb99bb5d,0.0,0.0,21456914.467298266
ee93cc3136b64f038eb9fa43feb8784f,0.0,0.0,889384336.1361022
0bc36c5db66940dfaf63dddc1598e85d,0.0,0.0,1445482.5970092588
4ee33c5f95d6451396f0631918b197c1,0.0,0.0,99448615.23810975
4341189d0afc459b99c910a12cb3d057,0.0,0.0,966995775.0139234
3d7f417b1d034a58b52ac55eb9c05226,0.0,0.0,18691500.60832618
346dd670c1974d7cb454d7398dfb56b0,0.0,0.0,14197943.667826055
2e990d981faf4395aa4d97aa2b5ae697,0.0,0.0,58927648.90285411
3a084545b3bf4954b7bd8aaf4462cef4,0.0,0.0,3775997811.966576
281155b279cd4ae6b425f4cbe607d7eb,0.0,0.0,47396800.2517748
1390826395e84f989efbf0007b9cea08,0.0,0.0,50639618.68921353
6da4127500bf48b18c6fcfc147b7f6c5,0.0,0.0,4816746689.594856
