uuid,urban_percentage,urban_built_up_area_m2,polygon_total_area_m2
63a39da4c6394415a74b2d7654d87418,0.0,0.0,33422847.54535401
dc65fbc86a5f42658d58c89e789a739c,0.0,0.0,58074366.46474273
de98269aceff47a18a5fff2b984f7e6d,0.0,0.0,37580260.51382149
e4337262c6b54d7a914bc22c7813ff20,0.0,0.0,7986550.332149582
b5a41a54cb2749dca81ef2046df61f06,0.0,0.0,33980149.71845375
a389851fe623444aa7791c22bfbf3029,0.0,0.0,292230047.7615881
863d44a9701d4bd8b671134244e2f6c0,0.0,0.0,15921651.205464106
05df8adf3ec74941828fac54e0c1c143,0.0,0.0,257256781.5857906
3d740e773ee748a7ad686df1664fbf7f,0.0,0.0,2659432.3124538395
3388223f049e4b3f8605a7d3ccceb4b2,0.0,0.0,7723495.9205071265
8a0505cc919d411199d22339d3f6c535,0.0,0.0,81797.42064505574
746c7ec0bc4847be95c237198cf424cf,0.0,0.0,33002387.935857512
d978f00bc2424ff1b3f2f905dfaa1139,0.0,0.0,10932353.895339986
f46defdd3a1241e1a570e4f9387c7095,0.0,0.0,89772592.40806043
81b0e51e468346278f1d15971277ec50,0.0,0.0,30483693.523322083
038d9ef196d24639be848286c8ed374d,0.0,0.0,103915357.41791919
a23ee0f986bf4a6f92fdb4e25f9fd30b,0.0,0.0,30483693.523322083
b129ddd21d1f4e18af701384169ee33b,0.0,0.0,103915357.41791919
83f5f8a07428473c9600fa6b7be7956e,0.0,0.0,7633355.5483785225
0816fe671923472089142666d5832a6e,0.0,0.0,22931147.23507585
0d35059792fd443a81bfc20877946c9b,0.0,0.0,3272299.479175871
0c9ba5af9d2843daa1680ed38b444bf4,0.0,0.0,509188.31176654575
11c5206b31db48ee9f7719a518174bf0,0.0,0.0,2629713.9233976523
127668ad0d5740798451c87d709a3e65,0.0,0.0,7046974.829181422
124fca0769eb4ec1add808720e1330fb,0.0,0.0,117996.50448792726
05aa4ab14a9b4e30a8df3f61098e6034,0.0,0.0,321253.54196321813
05b3d6ac3e5e4700991770044d79b7f2,0.0,0.0,6931937.571509142
0552bb43e8e5482abc8ee5f9c4264991,0.0,0.0,177450320.80861318
06a871e40f28492f8c213f4e9574f288,0.0,0.0,764112.3144397202
012e4051e3934e01bf83f5126f19f5a2,0.0,0.0,5955960.700880401
00e4c3d6b95947e0a589cfe1e52f3df0,0.0,0.0,375552.39744184696
034ae7a6124e4d6b9f2f48688f667d59,0.0,0.0,1782875.3028299357
0252565af6c74cb3bf83ac92ff9c5e5c,0.0,0.0,1305910.3039167107
199b9a48bbf34242b5724c264497a5d4,0.0,0.0,1921214.6026764964
1ad5d933c6404ee9a4e8477eaf8a0cbf,0.0,0.0,1426812.2304133049
438cb725ecb14d539b6009353129a159,0.0,0.0,31877576.95425159
4321f5a902b94e1c9448c0e90d482ffb,0.0,0.0,797941.1679291199
45311de8bbb44aadb769e6d92d04c93b,0.0,0.0,793699.1250474348
46f062f2f1de482a8fdb1a63abcd7590,0.0,0.0,2394804.675592495
486c0c49fb9840548fd4ee2a2e551daf,0.0,0.0,1527468.4679316264
6336673bf30a441eaf54898e0c905901,0.0,0.0,28558093.9659091
6186cb9044df4976aecf236c181484f7,0.0,0.0,852153.3288261014
5eacad3ed6a242678b13f14e8d9f5a85,0.0,0.0,2979419.57649065
5f27f59d876542ebb8ca6a34b3def047,0.0,0.0,9828548.406296117
60584626a2ca4a67ac81ab3ba1845fae,0.0,0.0,105184.9111590413
598678c49971443e83b1ad3fcefb8080,0.0,0.0,13395935.911500031
57103f17a4ef46d5987e7bae3065cefd,0.0,0.0,1063767.8422666122
574ea17884ab46d8af3629b3f48748ec,0.0,0.0,1766397.296407569
5b555f58c7a049449add69773f615726,0.0,0.0,1364175.5948510414
5be690787aed439bb966ed73bb44f7df,0.0,0.0,69043940.4118692
49cd919b35f84f43a35d181922d1835b,0.0,0.0,3102852.7160945735
5531f6d741ea49d58d680b4e72083729,0.0,0.0,13596585.448133877
559639091ac64fa787278c3bf8e33ba2,0.0,0.0,1326858.2330583243
56358838cc5544859f8533c27a9dbc30,0.0,0.0,3529954.603157251
53c294fcafc1415989057ba0334b0ad8,0.0,0.0,500510.4987259885
510218f71c774568962a777632bd8322,0.0,0.0,5155255.975930143
31e978bc7d4142eabff911e223592922,0.0,0.0,326353.6794749495
34aa715c3f79424697ff5c310c6c2d7b,0.0,0.0,14880870.635751672
3695f76b4a2a4a9b9f13f1bb81aff4b4,0.0,0.0,37364859.866846345
2f5b23a16e3e4bd886757bc93029d2a1,0.0,0.0,652553.6231099826
2db77441d43a4319a34c07d1d38056ed,0.0,0.0,10155079.616368506
3b6e47ac1b6144e69cd06bd3d0876c0d,0.0,0.0,1154399.5179102747
38bed51297b64e0292061e9361070b7f,0.0,0.0,211380.96903658204
2298b063f25645feac55b71735aac28a,0.0,0.0,206301.99806072208
2281178965b448b589f9a0c5760ea5c9,0.0,0.0,127424502.87835565
2352fc8f7d3148f6846674a1bfaa02f8,0.0,0.0,6846541.008256586
41ec4fc6d0c94a9abdcb98b8b4331253,0.0,0.0,577716.8633421764
40eace22b1b447cdb339ea98ee75677f,0.0,0.0,1991299.179426684
2723f8bbb3634bfbbc6a5bdf6e3796f9,0.0,0.0,38188.17140934877
29ed2eba7098462aacd9818b40838b2d,0.0,0.0,249280.14229867197
24397fdbbd2d4e8691a69593192280c6,0.0,0.0,9540700.51638876
23bd5e305f5d445386e8ce1cf341c254,0.0,0.0,24758532.961447045
26c5dd6def51466187c8e476858d1b82,0.0,0.0,791061.5721270735
7234874fa2134baa9e7f5d2a058ecb21,0.0,0.0,3501689.802784165
71fb6adb5b8042f4a1143807828264a0,0.0,0.0,455729.13376256166
6c52383dc46b43e68d2d743976d06131,0.0,0.0,698006.9188080559
7092e86b03384bd498e0d366f89c1166,0.0,0.0,3642125085.221604
64c1500c4fd249bbbae7d0f3ab039482,0.0,0.0,421871.07399717154
663364eb15d54f4ca1c9d279515c953a,0.0,0.0,68606733.21739747
68eb666635de404e94e9ff13572e527e,0.0,0.0,3407895231.3473716
80943e2e1b354886b774af0907a59061,0.0,0.0,264473.2259922816
82b5b62808fd40e7b3e9f7f510b0a88b,0.0,0.0,67960262.02390485
82e952486bdb4ff59af8b14fbb222b4d,0.0,0.0,1411376.460355686
7ff3b87e1665428da0a2cbd1954e846d,0.0,0.0,67228.32934154602
7dfd397f66b040cd9152bdee320eb420,0.0,0.0,414364.21652061905
7e73212233d54f71abf0677bec308fa4,0.0,0.0,48234924.11959529
735fe1625d6044d78d1ad8c34ee75e14,0.0,0.0,6276464.981997623
75b9cfa9eb234dee9e8af18d1aa1c116,0.0,0.0,554354.2939564327
75dd0f3dda594d8d838266d791e219dd,0.0,0.0,18554773.07830747
76eae450d8f44d9da296ca01e11f30a4,0.0,0.0,158999.61830326094
8a355e1b111043aa9d452f0dfe6ab02b,0.0,0.0,2076950.7468742891
8a89d61954c0413689bc7da6f593e1bb,0.0,0.0,56002.563417578756
89601dfc6a8f4fd787c8a5766dff5144,0.0,0.0,12139818.168128677
88a9afa2396b454899ba037197f9e66d,0.0,0.0,3888744.795612566
8886964852bc4f12961eb3aea3ca6230,0.0,0.0,248269.86819830464
886244c8d73f4c109b7b4726e0691455,0.0,0.0,1231501.072022387
8d7ec3cae82c4aa9b9760c2166f4098c,0.0,0.0,424463.637294761
906d4059097642f09334e14cb2ea0667,0.0,0.0,847684.4350217978
90d15b20cd01446ca175839845b27527,0.0,0.0,13428338.99458112
8e99289a3c274070aba53a450c0e5c51,0.0,0.0,41327192.32408516
c1369b43490848cc9eec61514bbd95ab,0.0,0.0,460880.76483989746
c49e1592f4f344269f8c04682b39b4f9,0.0,0.0,558724.2589198642
c957baa879c542748c86cb2f1ee6d918,0.0,0.0,1586473.718855876
ce17b1a4f28642e5b79a797efe8e0ed1,0.0,0.0,1531885.0818068958
cfeec21b4bce4b2e9a2dab610bd896a8,0.0,0.0,2126381.4142875928
ca5c2fbaba3a4206958fd2bac90248aa,0.0,0.0,252716.18422589614
bb5a42eaca8e4a9bb493c5565f91b6db,0.0,0.0,825301.904835418
b81546064aa84c6cb7fa57c46a8a8ea0,0.0,0.0,1360606.16300184
b59a62013f8846de82ccb3ccbcd42ce4,0.0,0.0,681322.2986655893
ac9772af18134e87b590d438afe48293,0.0,0.0,473294.5350470802
985fd81b338e4afea2b484218b0a7585,0.0,0.0,5014663.930885867
981ec51ae26047d5b7726e019386f67c,0.0,0.0,16368091.017159615
967fe54361444f3891c4e7fd2ae282b8,0.0,0.0,252368.53518101168
94c4063e9ec545f9bc4e9bd15ab7f3b1,0.0,0.0,3900264.4456713023
a120512a6368489f8d640a601e548b87,0.0,0.0,1083474.5770643554
a018003d192d4f219502cfc885d77cb6,0.0,0.0,1257415.9702309128
9fb86655485c4b82918290cf26ba3b39,0.0,0.0,1983343.4731367603
9f90ae7e0eb64251af3fefc02b8aaed7,0.0,0.0,1361535.4284474496
9ed8f9661b6e4d8ab42fccff2e7e2957,0.0,0.0,493377679.4881309
9bc3397ecffe4974ab9612e4a3dce4f5,0.0,0.0,21712729.56012337
a2bd4baa528e456aaa52a84c914f5778,0.0,0.0,330511.61234874744
a591ffd5ad3e431389f08882e513ccaa,0.0,0.0,1184166.1506061906
a49e25a86e8047abb8b8f8079763079c,0.0,0.0,562693.7783770597
a8f954ff33fd46619cdb07bc9b79bd34,0.0,0.0,5881739.072416719
f42854c5199640d3a28fd89661afcde6,0.0,0.0,320310.4941040666
f6f21c48a2264ce99926e1ddae87a6f1,0.0,0.0,1599803.2031685044
f58c6a47e28a465a8eced5ef3e1e4062,0.0,0.0,4384580.735427433
d794166777cb42dea80cb2f227147edf,0.0,0.0,1562454.5949310048
d72e5b761c474ff79ce1887c6b44da18,0.0,0.0,3491565.3608195316
d7099e3cbf4a48ad9762c0b5b941f8c7,0.0,0.0,41697.42675067826
ef93a67d5feb4095bb73753435efe7d9,0.0,0.0,3837964.2861993737
f369fd910a5f466db881ae939cb7c2b5,0.0,0.0,2867041.1850713743
f242ce3fe59e462aa37b955d2ef99674,0.0,0.0,670274.4661943826
ddcbcbf2ffca47068a22e4495e4f9c0e,0.0,0.0,469110.2466081635
e53476415a014f778e5296b0ba6c2523,0.0,0.0,2316518.6597786513
e58b2453988544c3ad6e67a68d0cf461,0.0,0.0,2152370.4985886286
df8dd758fa974ab885054e26516af69e,0.0,0.0,6092500.739624593
e17f0e3a6de146e58a036a3058924ca5,0.0,0.0,1306543.8803284364
e1f50301dbff48ec85288d23ab60b609,0.0,0.0,1370856.7123406273
e215a6dd180644b0bdc15388568ca988,0.0,0.0,1987104.3858342087
e7271a07a4384041aa5fa785face8dff,0.0,0.0,3436144.934019155
e9d72be38c8044f2940efd669b207ec7,0.0,0.0,2521436.985703741
ea7b4ce4e95c47699c7c06412b9721c1,0.0,0.0,784398666.1746216
ec7086739de14820bb8e645a6606566c,0.0,0.0,2864590.242933018
ff45538fb3fb43c2bca3fb166d7d5231,0.0,0.0,3361440064.553604
febde3ab0b6f48b4822e7474c3b15bfd,0.0,0.0,184980.24052453382
fd91eff92c6c4053a352e4056b74c950,0.0,0.0,5548082.755107416
f85ca171b08f4000a5f684985953f0d5,0.0,0.0,1386055.4764714735
fa8c1863fcd54ea794a025d90260a23a,0.0,0.0,153291.6160254288
e9a82919c04242cd87d3d647d92cd349,0.0,0.0,107454.34558563375
e62b83a316bd478f98edd283ca8fe8b8,0.0,0.0,8539073.07649447
e5533afa671e4518bafc198164e1b4b4,0.0,0.0,18664840.01647177
9b4df66ba04a4c14bc4e4fea58907e05,0.0,0.0,1101846443.0224562
ace49303afd944419ee2dcb4250a1911,0.0,0.0,1137633722.2411227
aa0c3a8c92c140398e68dad808703fb7,0.0,0.0,67906786.48725489
b9c521c07a5b41d9860fa4c45d1fd16b,0.0,0.0,306827860.165689
cb6499402f7c4a699b5521f017792c36,0.0,0.0,168103797.10970533
cd2e36ca7cec4545926b7432e96f77b6,0.0,0.0,37031528.62495196
7b876b3aa0d04fd0b661f752f4296a3f,0.0,0.0,102996717.82572354
805f98da4d81436381e3b571db1d47c0,0.0,0.0,1478483754.6953669
6b7f3f4d19444956ac3bf80fc0997ed8,0.0,0.0,72545484.77243727
507358aced1646ceb74fcc656abefd4b,0.0,0.0,766462268.8113476
446b5fbabf744eae8408da692e5a1dd0,0.0,0.0,1532536943.8037174
0a6e68b27acf4c69be47726d8b95ba2b,0.0,0.0,1173059999.6972694
06129f50116e463ba791f25fd5f5f5c1,0.0,0.0,218798110.56302792
4eb1c14a68cb431da5d849e2d675d1ab,0.0,0.0,1352793.1049365858
68907ae091be47a9b56e7c33be14c02a,0.0,0.0,11821667.126585765
bc24aa9803b545bcb0dd8f38dea1607c,0.0,0.0,10957507.025126055
c6dc9f3e5c8c48aeb4cba252c6f95bae,0.0,0.0,48463865.44948913
b196806d6e06423db791e4648cb9e570,0.0,0.0,31877576.95425159
b4b97dea4cd942ebb74ab9c4b35c4a90,0.0,0.0,514779446.0765933
81e5aebf07704f9088e3382f3bf35288,0.0,0.0,36491588.597011134
165c1e1849ba4fb3967d59cfb49ae222,0.0,0.0,36147436.51979892
c87e342d71fc4883b0d16cd6228db13c,0.0,0.0,1780026894.6232345
c6f5e5af6edd4bd0a734dab2d83143ec,0.0,0.0,848927969.3880434
c9af184e30f9438594b4ba7d04a74dd1,0.0,0.0,17046174.684493624
c921ec6cbfc54a7489e18b24c758e919,0.0,0.0,3914475.9029276073
c65b50879801491ab9e63efa35e35b70,0.0,0.0,1048767.4800586256
c694db7d563e4bfab7e190b90c2f13e8,0.0,0.0,3307741.189708583
c164fcfd459944a7bc8fd01e073d5936,0.0,0.0,421777.57190884615
bd832ddf5e1c4879b546096605174088,0.0,0.0,463220.538949721
b96ed988dec64e34a3545972fccf8126,0.0,0.0,312157.73737317545
b9ed0d5e66b64a09ad34517b33a62ba7,0.0,0.0,22659075.408067398
b86421a91c3f475796ff513fc7a73cc8,0.0,0.0,1693331.7212096767
b86f4515b5f44e6b9723ce938614678c,0.0,0.0,62448.62048107953
b72317d8d8e4467a9a26112cad5b14a3,0.0,0.0,1909747.259301188
cc38649ade92406fbef2af35e339d98f,0.0,0.0,1196855.7937157995
cba0c3115dfb4ef38f4b3062f5d55251,0.0,0.0,1033349.3966849409
ca58830cad3343f4920b1dd47b6baf72,0.0,0.0,2824666.331657
cfb27f48812a4f8a80615960df773461,0.0,0.0,21401521.957030132
ce6c8c9472ea44e3b1bc3dc1b844804c,0.0,0.0,22906001.34711296
cee6c55cffbb447ba953be4134184934,0.0,0.0,18022146.75118414
d55c7eb53bef4e55bba24c97c68d8c6f,0.0,0.0,112521667.91748618
d0d6c543ddbf46289c6de3c6fd87b606,0.0,0.0,6491922.989326629
82129f8b4d77480a9992fcbe1d5d5f90,0.0,0.0,66670691.14323416
8557c6e03a064915a90cfac72808b21a,0.0,0.0,143950341.31618762
7b90f6d6062e45b69b4575442be26672,0.0,0.0,899041.5300697628
7be38131593e46a18b0695e9aebbd100,0.0,0.0,8267152.057151173
7d36710e6401477887c217b55b2e6408,0.0,0.0,4882369.470444997
79cadc62183448aaaa1265cafb3f7c9e,0.0,0.0,902598.8921859267
7acff8a5b514491ba2a1b244677740a9,0.0,0.0,24582861.342901748
7aa7c536749a49baa5bf7578d8f0098c,0.0,0.0,7129800.787348723
7ecccd45322345b2b906143160349d78,0.0,0.0,28357258.646921705
8053e7bcbc4e490c9ce67972b23dee6b,0.0,0.0,2367104978.6805224
914fbfd8a52243499bca6e162a84da3e,0.0,0.0,61617582.88818647
923bc6adb10f4759a0c875ff6fe09f16,0.0,0.0,311815.187074561
8b30aeda0c13420eb88ffbc2aa67e787,0.0,0.0,30553178.56015639
885008d065d3481a91f7d790956bc112,0.0,0.0,8521465.302977648
87b257ac6ac94bae9ea42641d1c0bdb5,0.0,0.0,10839557.75921251
8a5681841f53494da7db5ebef7f12df7,0.0,0.0,281039.93194746034
78616fe312de407e8e8b15f9c1dbe11c,0.0,0.0,16340652.017623372
b4c5128da822453dbadeadf1a0699eef,0.0,0.0,19514567.63529215
b5668d21bddf49a9a0ed4f6d332373fe,0.0,0.0,969853.3928193185
b1d96f21c41344eea3b5227fd7999a3a,0.0,0.0,2373162758.0262814
abd7b718995a4ab2b1282f3268fe6b1f,0.0,0.0,18981551.959038824
aca05531ddf14c1ab740721ebd8c7677,0.0,0.0,1323559.7558451411
acca40623725497889a433ee299912a1,0.0,0.0,16822517.301016074
ae06bec687ad4eac904b34d1d83c0220,0.0,0.0,1164730.1318876715
af692aed2ef643d0af91b0d4c686a6da,0.0,0.0,1444365.2692527259
ae88ad567f1644fe9bcd461ee42d1d19,0.0,0.0,6015338.154396886
99a4f9d7b7c344d980b1378d8d900dd0,0.0,0.0,2032390.7988591266
957f1533558e415da9d8672e80ead91e,0.0,0.0,3324919.1438591126
a68bc425e9c8426da23da5bdda1bb44a,0.0,0.0,37837856.839983165
a5baf4f4aad94f8389f89a44aed367b9,0.0,0.0,29241601.15299113
a5c149ad41244c1a89a8ea623e230133,0.0,0.0,1879144.1951962812
a4304a16c1684db5aef4228ce03cbe9c,0.0,0.0,1116476.2149469855
9ebc1f3cd2a14b818c96481b8af84982,0.0,0.0,351952.1446377004
9f04c60600e141688b8b05a30b31f578,0.0,0.0,2108739317.2990825
9fe75f53209240cd9c4719fdce773c07,0.0,0.0,48168337.3366021
e3564814b10c4085a3114fa4c56ad807,0.0,0.0,9523446.220812956
e1c3591b153e4919b4ca1e3f8fce6494,0.0,0.0,109863725.71312782
e01c748358564b59a367b77a6f006af4,0.0,0.0,168578.540291846
e6c17575ac374b35afc3e70f4cd46cb8,0.0,0.0,3424018.804549339
e920216cb0274df683bd8710e44eae1d,0.0,0.0,58291714.14536079
e9333cd750604e33b0289613cddc64ad,0.0,0.0,37462446.8021103
e9e164f0e99c4f6697cec98e79675d6e,0.0,0.0,148291375.5924598
ea1d7d5e0126496d8a82896c2b970e2e,0.0,0.0,5534389.387034168
ebb2d30dbf4d46a9a780a33697f252c4,0.0,0.0,13181890.440282904
eb9efb6f44e345a8b45d1c6b4835beab,0.0,0.0,440578.40677212644
eb791baf46c0449eac284c8b435a201e,0.0,0.0,16719626.509883331
dda04b5eafc64fe7a71f45fed6848eb8,0.0,0.0,1202474.596165648
de3b6410af55494dab6906500a4855c4,0.0,0.0,176735.60181766417
d8f3ea15bd72408fb2919b2139f9931b,0.0,0.0,3218584.98326497
d84d5b7e1f1b4c918f6b64a196850eff,0.0,0.0,589325.6831631301
f2dc8ec936664de4af197962b788c0d4,0.0,0.0,312262.0753695589
ef7b792dfbaf4b819b029e9f3c22588d,0.0,0.0,31865580.939288788
ef974f3c6d3642cf98e9236d7e9075e9,0.0,0.0,11400131.80598618
ef54b676125b415b8895b7f764bbf3c1,0.0,0.0,671300.1464553458
efeec5b5c4894b4993a7a1a909e6efd6,0.0,0.0,2603771683.039142
ee83bcb399c14cd6be16f58913c0bfa5,0.0,0.0,312631.5450579926
eead12dc290e49dc8b181dbc594eef64,0.0,0.0,49788606.64566773
ef2f992d38bf47e18f1b165ed94536e7,0.0,0.0,2004075.552063424
d7d8d2d465944774a60e9014ee0a5c39,0.0,0.0,7344823.370940799
f6308481edf04552a0be08ac85c089c8,0.0,0.0,1244430.8916358333
fecde8ddb3b848e894e0c060fe704dfd,0.0,0.0,3502362714.438047
ff8b41fe858d44c48b9c03e33aefa98e,0.0,0.0,6118102.847188746
fa5e303180ac419fbd6dd562d95fc758,0.0,0.0,366315.10149828374
f950e8695e434c77a06a3364d9a2af06,0.0,0.0,106068999.62379347
f86e5754e93f4fb4b580630d683a8c80,0.0,0.0,1280332.9935518142
f7e8107ae9e841368e2dde23bbc52aaf,0.0,0.0,22023311.9013303
fae130f74f094bcc8fd99c2e1f206e59,0.0,0.0,288181.6804415063
14c3b158a0364b2da65fb100f1da9a37,0.0,0.0,3165684.9306726297
1798a7dde2964508a67b5c5bf8ca20ed,0.0,0.0,1193868.3952465772
171d0d2a4a5c4526aad7a930b8f53b01,0.0,0.0,8546569.480598921
1740e8ee2dc1484a8c4582473d040e78,0.0,0.0,222065.44147335607
18fb31e8b30243599fa2b3e97a5dd658,0.0,0.0,2989183.2197366916
1eac8d1c6c3b4f03b400250795e18b0b,0.0,0.0,686926.3459426409
1dcdb0ed657d46bb907fa42e725061c6,0.0,0.0,1484724.3317979197
1c86e4b4f25047e9972857104d036047,0.0,0.0,1270439.6743974658
1ce931276a11433d9dfb4f4e3f448b89,0.0,0.0,15170115.239349172
1fc5163f1fed425bb3d0fbf22a5d24ca,0.0,0.0,1266664.9645897704
219db6eb40f54c6dbcbda1f95a7a5a4f,0.0,0.0,1730052.1568864407
0388e6922ca64f52b76c33e42ddf8259,0.0,0.0,210432.88515631715
04e4be5384094119b98779639daae5eb,0.0,0.0,8942540.075513221
049645329ca4405e85403dc410ac8df8,0.0,0.0,2707515.1222466477
02391980521845d7a8254e1c27d113a3,0.0,0.0,47112869.4137019
0362600d9abd4478936e43857f0aa4a0,0.0,0.0,138237.5717031016
030d867f47ee4b9987dde71189e642d2,0.0,0.0,933615.1726133965
0911098b2de04db6b2dee0014852ccf9,0.0,0.0,99235573.69510186
08a58e9a02df4a958d97ea41fa48455b,0.0,0.0,3896335.323722827
0c97c6083605411e8b31d8f4ccf9b755,0.0,0.0,13005438.027017506
0b3d569801854150b996eb360b17f95f,0.0,0.0,662923.8862970925
125dc56635834f18a7aab4d43c876fcd,0.0,0.0,819109.3583645696
116c2fc9e1384296a80c3919360d13cb,0.0,0.0,8847281.500780022
110db874ce1e48b885d0566a4a06587f,0.0,0.0,24830407.960290674
10713f99e7344a03842549b1c41fc1eb,0.0,0.0,78838814.86000782
1004c33ed7f741b3917166130e0ccddb,0.0,0.0,105184.9111590413
4fe1fcff6c7049d998c0a96e8642a17d,0.0,0.0,800815117.2537972
4b7e677cc7294a90b90b22116254d458,0.0,0.0,1819205.5871553568
50a680a0a7e345faa602139d5a8ebb05,0.0,0.0,69666392.72218615
53be487a84d74612bd254735fb128f7a,0.0,0.0,2826644.822563466
445d1ce6a1fb4593be04ef1d2e5e4628,0.0,0.0,81459.68423873013
44dd645db5b148739bfab0c251dfadca,0.0,0.0,904753.5564416
457a401638e04a379eb443d2e0c30900,0.0,0.0,1012473.214540714
47d24f3df763452c8949954fb03d5f69,0.0,0.0,22395420.550587237
471c5743e74e4616ab21cc24ab506de9,0.0,0.0,36867235.47177061
4781a1a26c384ef28a261355df5fc5c6,0.0,0.0,8680758.812255401
478ca47916b34952bad7dc0f057a7608,0.0,0.0,6266651.741894112
5cb5070de8cd4050bf702fb0542b6dec,0.0,0.0,28418810.79826883
5b356f62b56f4219a22ddf8ea6009436,0.0,0.0,777639.3315384134
5aa984537ca3463699129ff725ed54a3,0.0,0.0,19844099.63826536
56d15af99a2a48f491e6b26030f16ae6,0.0,0.0,9613857.401983242
5fc994ad1d254d5ab8a5dcb620515ce3,0.0,0.0,4882728.637274435
5dd806c3fec6407cb4a4793a145a90ed,0.0,0.0,2572119.1840658095
61c77dfb69b042509d9a38ee0d767bc8,0.0,0.0,10488097.487753585
6273831f48c141349ccfb56c9756f7dc,0.0,0.0,70941723.72181223
26f1f975b33547cca135526e97a8f7f3,0.0,0.0,11529084.456019944
27054d03b9b94ad198faa7280c951c60,0.0,0.0,1427998.2932040116
25cc6167c2ea4de681cc6a30dbcace42,0.0,0.0,59989421.70852013
25bf01750dd44d5bbf8b3ed82c3e3992,0.0,0.0,135488082.79762745
2473c7ba20c341228c763d8a8cf95ffe,0.0,0.0,2937805.6662657103
2491c62abd1a49de9eabf61765c51821,0.0,0.0,13854600.11163585
2a554e3d69db492ab469601b7818b9ad,0.0,0.0,839942.0175791587
27ee575d49e24a1f8a7707db0d9a847a,0.0,0.0,69393822.35003369
288d6b30fc58463392f6733ca179b656,0.0,0.0,18766862.07483562
3fd412ac76e944bcb7f5512051332903,0.0,0.0,94771.96142918027
3f02d2f807ba435cb49eddced2291803,0.0,0.0,2571167.8038427136
22c4d9acec52442eba94d6d41f6b19d7,0.0,0.0,2765886.231459382
229b0bd9181d400d9a4845051cdd6a1d,0.0,0.0,12409237.622686299
3bf6516ae7274baa8363eb49a7d2ec9b,0.0,0.0,887537.9691698104
3cf749abab6b4e748c0d94ee159f511d,0.0,0.0,2869554.252931817
3d6d9a6099e646eeb2aa0b65cd467a88,0.0,0.0,3170381214.3378806
2d513f39202444dc9a10a672d23fb4d7,0.0,0.0,2837630.6320584263
2b7c7ec3054d43d3a9a7f46be23c2a8e,0.0,0.0,19257567.59738861
2fb97fd6f3d3404c95237fbfe600cfa1,0.0,0.0,856739.8359676003
30863a59d4b54b26ad0d67e054a36d1c,0.0,0.0,7378676.997918448
3066419167f941a28ec51617ca7859ba,0.0,0.0,624660.7389002907
36cfb240efa0489589264223d068ba71,0.0,0.0,724909.4383859761
37de8744f41f436693410159c848209b,0.0,0.0,956915.8967264729
313b608c518f4d06b9739321458c2c42,0.0,0.0,52123526.65222929
3310eedc9f5a45ffa42b9933f040b5e2,0.0,0.0,37088239.96243402
33416296cee74824ab8fbb15dee60ff1,0.0,0.0,205564.59891635072
72dd42ad220a4a7f8316523c3b7f64f9,0.0,0.0,30134094.88632152
6cc1555ee1c14eaaa4b15325b453d75d,0.0,0.0,346956.11690340546
