event_id,dist_to_river_ord4_m,dist_to_river_ord5_m,dist_to_river_ord6_m
2003,497.36894749726656,497.36894749726656,569.2282193736949
2004,6.153972439001526,41.60912340133256,41.60912340133256
2005,2870.0657076290913,2870.0657076290913,2870.0657076290913
2006,116.89215790406311,116.89215790406311,116.89215790406311
2007,54.46493754103298,54.46493754103298,57.09088359581717
2008,322.7130215566392,322.7130215562446,322.7130215562446
2009,43.015456470826436,43.015456470826436,43.015456470826436
2010,3.6772816126582977,3.6772816126582977,3.6772816126582977
2011,784.9332999395456,784.9332999395456,784.9332999395456
2012,252.5592048157195,252.5592048157195,252.5592048157195
2013,6.208846433314842,38.23272843283251,38.23272843283251
2014,27.5545772489275,27.5545772489275,27.5545772489275
2015,1.2390071970505305,1.2390071970505305,1.2390071970505305
2016,574.1497610186668,585.0653875112591,585.0653875112591
2017,71.39689109333196,71.39689109333196,71.39689109333196
2018,908.7923122199803,908.7923122199803,908.7923122199803
2019,35.31053570008581,35.31053570008581,35.31053570008581
2020,5547.430768508874,5547.430768508874,5547.430768508874
2021,2123.230788603471,2123.230788603471,2123.230788603471
2022,155.69314611429255,155.69314611429255,155.69314611429255
2023,7.151812582446146,7.151812582446146,7.151812582703325
2024,202.4173951711188,202.4173951711188,202.4173951711188
2025,117.39587988903607,117.39587988903607,117.39587988903607
2026,57.48158307029074,57.48158307029074,57.48158307029074
2027,468.7017952704176,468.7017952704176,468.7017952704176
2028,54.121719711130666,126.33946028640474,126.33946028640474
2029,,,
2030,2988.605671822264,2988.605671822264,2988.605671822264
2031,105.44509373908642,105.44509373908642,105.44509373908642
2032,371.90295182060504,371.90295182060504,371.90295182060504
2033,58.62580885127666,58.62580885127666,58.62580885127666
2034,70.1265807557565,70.1265807557565,70.1265807557565
2035,320.965424424308,320.965424424308,320.965424424308
2036,70.1265807557565,70.1265807557565,70.1265807557565
2037,165.5615825240364,872.5702195331393,872.5702195331393
2038,967.9566498895276,967.9566498895276,967.9566498895276
2039,187.78691862299965,187.78691862299965,187.78691862299965
2040,743.7776468471033,1087.0854710024603,1087.0854710024603
2041,508.82251583461533,508.82251583461533,508.82251583461533
2042,25.647784551523426,25.647784551523426,25.647784551523426
2043,427.53899546953585,427.53899546953585,427.53899546953585
2044,100.90428191733504,100.90428191733504,100.90428191733504
2045,20.803864462835683,20.803864462835683,20.803864462835683
2046,123.51399372532843,123.51399372532843,123.51399372532843
2047,62.25615484101942,62.25615484101942,62.25615484101942
2048,5.496526691481279,5.496526691481279,5.496526691481279
2049,,,
2050,109.96955492399736,109.96955492399736,109.96955492399736
2051,45.94022834441236,45.94022834441236,45.94022834441236
2052,88.39844811572742,88.39844811572742,88.39844811572742
2053,952.9641450006634,952.9641450006634,952.9641450006634
2054,21.71813430996769,21.71813430996769,21.71813430996769
2055,1.6952883700741808,1.6952883700741808,30.093279923839397
2056,532.7383651974894,532.7383651974894,532.7383651974894
2057,236.6026634488184,236.6026634488184,236.6026634488184
2058,135.2484836059139,135.2484836059139,784.6478947879114
2059,286.9362767009633,286.9362767009633,286.9362767009633
2060,20.344131812481468,20.344131812481468,20.344131812481468
2061,50.83536983444048,50.83536983444048,50.83536983444048
2062,135.2484836059139,135.2484836059139,784.6478947879114
2063,83.09046284151869,83.09046284151869,83.09046284151869
2064,743.5368951129453,743.5368951129453,743.5368951129453
2065,82.02958395259061,82.02958395259061,82.02958395259061
2066,339.3815017683148,339.3815017683148,339.3815017683148
2067,1638.2773195061327,1638.2773195061327,1638.2773195061327
2068,,,
2069,359.9842129915482,359.9842129915482,359.9842129915482
2070,,,
2071,28.19621707750874,28.19621707750874,28.19621707750874
2072,1300.1719125251466,1300.1719125251466,1300.1719125251466
2073,1669.3049736100497,1669.3049736100497,1669.3049736100497
2074,407.5595487188679,407.5595487188679,407.5595487188679
2075,1.365170671919376,1.365170671919376,1.365170671919376
2076,1300.0935871163401,1300.0935871163401,1300.0935871163401
2077,108.69787442023845,108.69787442023845,108.69787442023845
2078,,,
2079,1328.9806829080258,1328.9806829080258,1328.9806829080258
2080,1417.829181210761,1417.829181210761,1417.829181210761
2081,,,
2082,10.215134686704202,10.215134686704202,10.215134686704202
2083,52.08338402485378,52.08338402485378,52.08338402485378
2084,515.2915502334781,515.2915502334781,515.2915502334781
2085,353.93911118275736,353.93911118275736,353.93911118275736
2086,162.07782574328235,162.07782574328235,162.07782574328235
2087,,,
2088,1479.8913998773698,1479.8913998773698,1479.8913998773698
2089,219.62962795804702,219.62962795804702,219.62962795804702
2090,732.8328780324816,2609.873458519015,2609.873458519015
2091,1320.8483078230668,2521.6013394282663,2521.6013394282663
2092,339.3815017683148,339.3815017683148,339.3815017683148
2093,422.2282665582931,422.2282665582931,422.2282665582931
2094,269.273347368628,269.273347368628,269.273347368628
2095,345.3357930193789,345.3357930193789,345.3357930193789
2096,434.83906807214095,434.83906807214095,434.83906807214095
2097,655.662605806598,655.662605806598,2237.721066095137
2098,108.75188277475655,108.75188277475655,108.75188277475655
2099,152.85600473206696,152.85600473206696,152.85600473206696
2100,174.72718507625927,385.9245894175628,385.9245894175628
2101,552.1093923787115,552.1093923787115,552.1093923787115
2102,529.7491804142942,529.7491804142942,529.7491804142942
2103,240.6897676563365,240.6897676563365,240.6897676563365
2104,2292.334049999807,2292.334049999807,2292.334049999807
2105,168.9910384669991,168.9910384669991,168.9910384669991
2106,253.499249753476,253.499249753476,253.499249753476
2107,499.935822762833,499.935822762833,671.9226303333023
2108,659.1380951218653,659.1380951218653,3464.8028189253414
2109,249.7788619065555,249.7788619065555,249.7788619065555
2110,209.76550034553995,253.83273016654198,253.83273016654198
2111,729.5903340203271,729.5903340203271,729.5903340203271
2112,106.8542440019809,106.8542440019809,106.8542440019809
2113,70.38818607787181,70.38818607787181,70.38818607787181
2114,93.2119077369378,93.2119077369378,93.2119077369378
2115,156.51255649444647,156.51255649444647,156.51255649444647
2116,390.1912880088085,390.1912880088085,390.1912880088085
2117,475.3096646910023,475.3096646910023,475.3096646910023
2118,14.948843606050623,14.948843606050623,14.948843606050623
2119,82.92007484857469,82.92007484857469,82.92007484857469
2120,61.451636624804316,61.451636624804316,61.451636624804316
2121,209.3924098613388,209.3924098613388,209.3924098613388
2122,193.39412293685996,193.39412293685996,193.39412293685996
2123,163.71678409997224,163.71678409997224,163.71678409997224
2124,244.37663816733405,244.37663816733405,244.37663816733405
2125,129.24191317618724,129.24191317618724,129.24191317618724
2126,85.54077136804715,261.03170461862504,261.03170461862504
2127,16.15312475638765,16.15312475638765,16.15312475638765
2128,18.79807773944295,18.79807773944295,18.79807773944295
2129,1620.2723395368,1620.2723395368,1620.2723395368
2130,261.03593469348266,261.03593469348266,261.03593469348266
2131,465.047030315149,535.6662050026849,535.6662050026849
2132,140.44367152221906,140.44367152221906,524.5903987300468
2133,684.4631050536877,684.4631050536877,684.4631050536877
2134,166.488738470663,184.5336300075811,184.5336300075811
2135,155.53896020289096,155.53896020289096,155.53896020289096
2136,655.3318783374477,655.3318783374477,655.3318783374477
2137,366.9346722625075,366.9346722625075,366.9346722625075
2138,253.83273016654198,253.83273016654198,253.83273016654198
2139,87.31840577943512,87.31840577943512,129.86273940383768
2140,25.050500988191406,25.050500988191406,25.050500988191406
2141,238.17177844690286,238.17177844690286,238.17177844690286
2142,25.044209596115948,25.044209596115948,25.044209596115948
2143,193.3647076900641,193.3647076900641,193.3647076900641
2144,615.9440463201314,615.9440463201314,615.9440463201314
2145,278.2592702359047,278.2592702359047,278.2592702359047
2146,495.7629117064127,495.7629117064127,581.4269099377091
2147,252.99319078368842,252.99319078368842,252.99319078368842
2148,184.4501050593141,184.4501050593141,184.4501050593141
2149,15.176630976478851,15.176630976478851,15.176630976478851
2150,735.7924621437621,735.7924621437621,735.7924621437621
2151,12.94671625403349,12.94671625403349,12.94671625403349
2152,54.619680162202556,54.619680162202556,54.619680162202556
2153,57.82419483047113,57.82419483047113,271.05655236315675
2154,70.05433905047097,70.05433905047097,70.05433905047097
2155,39.93661547200258,39.93661547200258,39.93661547200258
2156,300.1465902798484,300.1465902798484,300.1465902798484
2157,1100.3357036899242,1100.3357036899242,1100.3357036899242
2158,157.15296099422218,157.15296099422218,157.15296099422218
2159,323.0822847514797,323.0822847514797,323.0822847514797
2160,19.002132972161476,19.002132972161476,19.002132972161476
2161,61.63565069053757,61.63565069053757,61.63565069053757
2162,254.24420552745036,254.24420552745036,575.5193667786214
2163,304.4529252757768,304.4529252757768,304.4529252757768
2164,80.1010604161149,662.5003245227086,662.5003245227086
2165,113.11863184077481,113.11863184077481,113.11863184077481
2166,136.6425513624644,136.6425513624644,136.6425513624644
2167,36.5433443701537,36.5433443701537,36.5433443701537
2168,48.16416215642643,48.16416215642643,48.16416215642643
2169,343.4272491251886,343.4272491251886,343.4272491251886
2170,2.035619309360655,2.035619309360655,2.035619309360655
2171,74.64450483683494,74.64450483683494,74.64450483683494
2172,512.74120356776,512.74120356776,512.74120356776
2173,589.3492472286731,589.3492472286731,589.3492472286731
2174,103.84526669921479,103.84526669921479,103.84526669921479
2175,510.00999432956456,889.8348309374775,889.8348309374775
2176,276.5031359346135,276.5031359346135,276.5031359346135
2177,387.3614467094028,1527.8768019717793,1527.8768019717793
2178,0.7775217416848099,0.7775217416848099,0.7775217416848099
2179,1194.5616911745637,1194.5616911745637,1194.5616911745637
2180,16.15312475638765,16.15312475638765,16.15312475638765
2181,311.1985454460706,311.1985454460706,311.1985454460706
2182,264.08855472983413,264.08855472983413,264.08855472983413
2183,1204.6657091482273,1204.6657091482273,1204.6657091482273
2184,890.7775687439511,890.7775687439511,890.7775687439511
2185,217.60539512214362,217.60539512214362,217.60539512214362
2186,12.649616776494522,12.649616776494522,12.649616776494522
2187,366.8567846848744,366.8567846848744,366.8567846848744
2188,47.945070561449604,47.945070561449604,47.945070561449604
2189,21.104402549847002,21.104402549847002,21.104402549847002
2190,11.070644914923072,11.070644914923072,11.070644914923072
2191,38.01060680223034,38.01060680223034,38.01060680223034
2192,87.12642841597665,87.12642841597665,87.12642841597665
2193,1000.2922125495459,1000.2922125495459,1184.4793304930286
2194,234.05380803805863,234.05380803805863,759.7999045340977
2195,320.965424424308,320.965424424308,320.965424424308
2196,8.120556173350494,8.120556173350494,8.120556173350494
2197,661.5493691606882,661.5493691606882,661.5493691606882
2198,311.1985454460706,311.1985454460706,311.1985454460706
2199,58.42889330438659,58.42889330438659,121.33421002455675
2200,146.80661824711117,146.80661824711117,146.80661824711117
2201,120.76765619105322,120.76765619105322,120.76765619105322
2202,11.810936802216396,11.810936802216396,11.810936802216396
2203,325.77203936998467,325.77203936998467,325.77203936998467
2204,54.619680162202556,54.619680162202556,54.619680162202556
2205,655.662605806598,655.662605806598,2237.721066095137
2206,808.0708902727368,808.0708902727368,808.0708902727368
2207,192.79722213092262,192.79722213092262,192.79722213092262
2208,180.3821089056669,180.3821089056669,180.3821089056669
2209,159.2370908819707,159.2370908819707,159.2370908819707
2210,830.4505459507926,830.4505459507926,830.4505459507926
2211,52.390161174544325,52.390161174544325,132.7316341204318
2212,221.92706307443126,221.92706307443126,221.92706307443126
2213,588.6893366848592,588.6893366848592,588.6893366848592
2214,1204.6657091482273,1204.6657091482273,1204.6657091482273
2215,597.6236838861503,597.6236838861503,597.6236838861503
2216,735.7924621437621,735.7924621437621,735.7924621437621
2217,600.0597725691772,600.0597725691772,600.0597725691772
2218,3929.501504308233,3929.501504308233,3929.501504308233
2219,952.8210941386033,952.8210941386033,952.8210941386033
2220,684.4631050536877,684.4631050536877,684.4631050536877
2221,14.506852930627568,14.506852930627568,14.506852930627568
2222,333.17455658504247,333.17455658504247,333.17455658504247
2223,817.212830209271,817.212830209271,817.212830209271
2224,32.101975538113074,41.19298652966865,41.19298652966865
2225,1194.5616911745637,1194.5616911745637,1194.5616911745637
2226,286.18262567515154,286.18262567515154,286.18262567515154
2227,,,
2228,1320.1389401245333,1320.1389401245333,1320.1389401245333
2229,0.5541272953056836,0.5541272953056836,0.5541272953056836
2230,103.84526669921479,103.84526669921479,103.84526669921479
2231,76.10438000485716,76.10438000485716,76.10438000485716
2232,37.746799531243795,37.746799531243795,37.746799531243795
2233,219.32992732982166,219.32992732982166,219.32992732982166
2234,137.7660543196577,137.7660543196577,137.7660543196577
2235,34.16207009443256,34.16207009443256,132.02317037074772
2236,1031.241904774195,1031.241904774195,1031.241904774195
2237,1392.8581029770594,1392.8581029770594,1392.8581029770594
2238,570.0235891299706,570.0235891299706,1822.7664004811274
2239,68.26098607256802,68.26098607256802,68.26098607256802
2240,30.663665241168104,30.663665241168104,30.663665241168104
2241,74.64450483683494,74.64450483683494,74.64450483683494
2242,281.8616548714269,281.8616548714269,281.8616548714269
2243,40.45844615072759,40.45844615072759,58.76703956329477
2244,144.68656508443806,144.68656508443806,144.68656508443806
2245,30.663665241168104,30.663665241168104,30.663665241168104
2246,386.14769226675844,386.14769226675844,386.14769226675844
2247,648.4388624864418,648.4388624864418,890.7593741973083
2248,40.19829598255079,40.19829598255079,673.7680032454057
2249,,,
2250,240.6897676563365,240.6897676563365,240.6897676563365
2251,223.45605163381632,223.45605163381632,223.45605163381632
2252,9.811057385080005,9.811057385080005,9.811057385080005
2253,54.619680162202556,54.619680162202556,54.619680162202556
2254,342.575353063303,342.575353063303,1221.1574311053796
2255,47.12676973537513,47.12676973537513,47.12676973537513
2256,133.8242600834856,133.8242600834856,133.8242600834856
2257,609.0698811408348,609.0698811408348,609.0698811408348
2258,14.723080397811218,14.723080397811218,164.59765494829588
2260,586.0456756648862,586.0456756648862,586.0456756648862
2261,35.31053570008581,35.31053570008581,35.31053570008581
2262,348.7326584429089,348.7326584429089,348.7326584429089
2263,10.31534413764463,10.31534413764463,10.31534413764463
2264,844.2539221704269,844.2539221704269,844.2539221704269
2265,35.31053570008581,35.31053570008581,35.31053570008581
2266,150.32306338429981,150.32306338429981,150.32306338429981
2267,129.75609671458844,129.75609671458844,129.75609671458844
2268,58.62580885127666,58.62580885127666,58.62580885127666
2269,181.9759182812619,181.9759182812619,181.9759182812619
2270,72.70535682022967,72.70535682022967,72.70535682022967
2271,371.90295182060504,371.90295182060504,371.90295182060504
2272,105.44509373908642,105.44509373908642,105.44509373908642
2273,54.76891731922096,54.76891731922096,54.76891731922096
2274,1954.5931586163679,1954.5931586163679,1954.5931586163679
2275,4.539068878134707,4.539068878134707,4.539068878134707
2276,22.31498449893995,22.31498449893995,22.31498449893995
2277,,,
2278,1088.735693929433,1088.735693929433,1088.735693929433
2279,185.41850002328144,185.41850002328144,185.41850002328144
2280,62.60649448467486,62.60649448467486,62.60649448467486
2281,20.736198641408247,20.736198641408247,20.736198641408247
2282,1286.3759990606522,1286.3759990606522,1286.3759990606522
2283,256.2559583037414,256.2559583037414,256.2559583037414
2284,,,
2285,391.1983878248133,391.1983878248133,391.1983878248133
2286,37.61383969929174,37.61383969929174,37.61383969929174
2287,247.56022710683845,247.56022710683845,707.8016774408961
2288,103.96844033151368,103.96844033151368,471.0843655864484
2289,2988.605671822264,2988.605671822264,2988.605671822264
2290,42.2086108594841,42.2086108594841,42.2086108594841
2291,327.24256862785865,327.24256862785865,327.24256862785865
2292,332.8892125695274,332.8892125695274,332.8892125695274
2293,1926.4351975732316,1926.4351975732316,1926.4351975732316
2294,575.2741648048311,575.2741648048311,673.3983441455655
2295,33.239949664157415,33.239949664157415,33.239949664157415
2296,182.7968287317922,182.7968287317922,182.7968287317922
2297,427.7457298525796,427.7457298525796,427.7457298525796
2298,103.96844033151368,103.96844033151368,471.0843655864484
2299,247.56022710683845,247.56022710683845,707.8016774408961
2300,992.9014295741921,992.9014295741921,992.9014295741921
2301,16.522009065337873,16.522009065337873,16.522009065337873
2302,337.69310832447786,337.69310832447786,337.69310832447786
2303,12.535905240047958,312.852132978489,312.852132978489
2304,16.522009065337873,16.522009065337873,16.522009065337873
2305,340.3925108612301,340.3925108612301,340.3925108612301
2306,69.62870991888349,69.62870991888349,69.62870991888349
2307,66.18371389941058,66.18371389941058,66.18371389941058
2308,264.9340027269445,264.9340027269445,264.9340027269445
2309,5.940247852132806,5.940247852132806,5.940247852132806
2310,37.843487291615915,37.843487291615915,37.843487291615915
2311,180.10503320118332,180.10503320118332,180.10503320118332
2312,398.1328364967449,398.1328364967449,398.1328364967449
2313,86.1585776888045,86.1585776888045,86.1585776888045
2314,199.0558084100483,199.0558084100483,199.0558084100483
2315,184.51907903207908,184.51907903207908,184.51907903221263
2316,3955.6664866065694,3955.6664866065694,4338.940693679384
2317,35.25329488406548,35.25329488406548,35.25329488406548
2318,451.16100318270054,451.16100318270054,451.16100318270054
2319,12.617939861324462,12.617939861324462,12.617939861324462
2321,16.058915525915154,16.058915525915154,16.058915525915154
2322,268.0696026295276,268.0696026295276,268.0696026295276
2324,749.1139174511824,749.1139174511824,749.1139174511824
2325,7.432152711350323,7.432152711350323,7.432152711350323
2326,39.78809057916428,39.78809057916428,39.78809057916428
2327,430.2070168159007,430.2070168159007,430.2070168159007
2328,31.81579565409327,31.81579565409327,31.81579565409327
2329,22.824571937018078,22.824571937018078,22.824571937018078
2330,15.403731042492941,15.403731042492941,15.403731042492941
2331,1068.150327957628,1068.150327957628,1531.2209990144843
2332,53.99675877985787,53.99675877985787,53.99675877985787
2333,2988.605671822264,2988.605671822264,2988.605671822264
2334,698.3819279128845,698.3819279128845,698.3819279128845
2335,185.76406873468824,185.76406873468824,185.76406873468824
2336,24.98909797883659,24.98909797883659,24.98909797883659
2337,84.41282762858697,84.41282762858697,84.41282762858697
2338,35.909574728872514,35.909574728872514,35.909574728872514
2339,354.97067794661547,354.97067794661547,354.97067794661547
2340,20.513384672916217,20.513384672916217,20.513384672916217
2341,,,
2342,869.73990685967,869.73990685967,869.73990685967
2343,,,
2344,575.2741648048311,575.2741648048311,673.3983441455655
2345,228.25551221730817,228.25551221730817,228.25551221730817
2346,18.696679869225637,18.696679869225637,18.696679869225637
2347,44.93234070013039,44.93234070013039,44.93234070013039
2348,,,
2349,724.6724270997538,724.6724270997538,724.6724270997538
2350,274.22164999647305,274.22164999647305,274.22164999647305
2351,2198.3904612210554,2198.3904612210554,2198.3904612210554
2352,97.5811842091055,97.5811842091055,97.5811842091055
2353,2588.539539190542,2588.539539190542,2588.539539190542
2354,,,
2355,419.3187080455639,419.3187080455639,419.3187080455639
2356,571.53638603155,571.53638603155,571.53638603155
2357,776.5240942215665,776.5240942215665,776.5240942215665
2358,486.1235125414544,486.1235125414544,486.1235125414544
2359,84.41282762858697,84.41282762858697,84.41282762858697
2360,4450.552368132236,4450.552368132236,4450.552368132236
2361,41.76706571829066,41.76706571829066,41.76706571829066
2362,1187.275728311761,1187.275728311761,1187.275728311761
2363,84.41282762858697,84.41282762858697,84.41282762858697
2364,510.81122133180685,510.81122133180685,1709.120323090836
2365,254.17449009860474,254.17449009860474,254.17449009860474
2366,90.36373677879762,90.36373677879762,90.36373677879762
2367,551.6906237417099,551.6906237417099,551.6906237417099
2368,467.70829057461134,467.70829057461134,467.70829057461134
2369,877.9679328216583,877.9679328216583,1264.4691238072403
2370,766.3582124921353,766.3582124921353,954.2040620722173
2371,286.0895306219237,286.0895306219237,286.0895306219237
2372,317.09408614639773,317.09408614639773,317.09408614639773
2373,34.049848188411524,34.049848188411524,34.049848188411524
2374,,,
2375,,,
2376,220.77431810515228,220.77431810515228,220.77431810515228
2377,98.60733586595673,98.60733586595673,217.2554366954946
2378,861.1289152042006,861.1289152042006,861.1289152042006
2379,1991.285834254811,1991.285834254811,1991.285834254811
2380,194.6856421980899,194.6856421980899,194.6856421980899
2381,145.91385634276256,145.91385634276256,145.91385634276256
2382,46.6173716822756,46.6173716822756,46.6173716822756
2383,140.91133399277723,140.91133399277723,140.91133399277723
2384,11.673898094666697,11.673898094666697,62.97128410392349
2385,,,
2386,310.42588514197314,456.6464603767953,829.4797555209708
2387,71.96995343461724,71.96995343461724,71.96995343461724
2388,893.7899708056775,893.7899708056775,893.7899708056775
2389,34.18720117161324,34.18720117161324,34.18720117161324
2390,172.31769969449476,172.31769969449476,172.31769969449476
2391,24.40034922520646,24.40034922520646,24.40034922520646
2392,107.69362344862019,107.69362344862019,107.69362344862019
2393,213.81369187905867,213.81369187905867,213.81369187905867
2394,16.71490893574485,16.71490893574485,16.71490893574485
2395,1192.866692279567,1192.866692279567,1192.866692279567
2396,263.18455721467376,263.18455721467376,263.18455721467376
2397,1072.1571612897003,1072.1571612897003,1072.1571612897003
2398,42.97960715217934,42.97960715217934,42.97960715217934
2399,97.02524721843743,97.02524721843743,97.02524721843743
2400,213.17174939189664,213.17174939189664,213.17174939189664
2401,486.1235125414544,486.1235125414544,486.1235125414544
2402,2588.539539190542,2588.539539190542,2588.539539190542
2403,364.3214314864231,364.3214314864231,364.3214314864231
2404,66.37999450577443,66.37999450577443,66.37999450577443
2405,,,
2406,2187.891584491091,2187.891584491091,2187.891584491091
2407,4209.82122340527,4209.82122340527,4209.82122340527
2408,99.70445674176072,99.70445674176072,99.70445674176072
2409,858.4649509795015,858.4649509795015,858.4649509795015
2410,106.80374579569472,106.80374579569472,106.80374579569472
2411,119.26413907490333,119.26413907490333,119.26413907490333
2412,2474.642264191488,2474.642264191488,2474.642264191488
2413,,,
2414,7.809061989772286,7.809061989772286,284.8183956210973
2415,15.499346285576557,15.499346285576557,15.499346285576557
2416,968.0037994313079,968.0037994313079,968.0037994313079
2417,366.6407354413765,366.6407354413765,366.6407354413765
2418,4.6866887010145755,4.6866887010145755,4.6866887010145755
2419,280.02482813650784,280.02482813650784,280.02482813650784
2420,84.29359940045958,339.3760493895885,339.3760493895885
2421,237.97553267918144,237.97553267918144,237.97553267918144
2422,213.17174939189664,213.17174939189664,213.17174939189664
2423,1072.1571612897003,1072.1571612897003,1072.1571612897003
2424,263.18455721467376,263.18455721467376,263.18455721467376
2425,378.35207479387003,378.35207479387003,378.35207479387003
2426,215.60759822051125,215.60759822051125,215.60759822051125
2427,24.46890097051344,24.46890097051344,24.46890097051344
2428,293.8535061184787,293.8535061184787,293.8535061184787
2429,255.4756373524719,255.4756373524719,282.06141787122203
2430,191.9280964220854,191.9280964220854,191.9280964220854
2431,,,
2432,15.04452046696092,15.04452046696092,15.04452046696092
2433,232.4207513158235,232.4207513158235,232.4207513158235
2434,106.80374579569472,106.80374579569472,106.80374579569472
2435,196.7880364671372,196.7880364671372,196.7880364671372
2436,157.43644853990963,157.43644853990963,157.43644853990963
2437,174.60559995333668,174.60559995333668,174.60559995333668
2438,157.92006175795657,157.92006175795657,157.92006175795657
2439,108.0686533139433,108.0686533139433,108.0686533139433
2440,,,
2441,96.11274622570788,96.11274622570788,96.11274622570788
2442,1935.8838206898206,1935.8838206898206,1935.8838206898206
2443,230.36003104140747,230.36003104140747,230.36003104140747
2444,,,
2445,131.5946718172979,131.5946718172979,331.652957758326
2446,1346.1657038261826,1346.1657038261826,1346.1657038261826
2447,192.59839001941307,192.59839001941307,192.59839001941307
2448,14.445448405784596,14.445448405784596,14.445448405784596
2449,2292.334049999807,2292.334049999807,2292.334049999807
2450,589.3492472286731,589.3492472286731,589.3492472286731
2451,11.702120870559414,11.702120870559414,11.702120870559414
2452,116.70458510736835,116.70458510736835,116.70458510736835
2453,7.097239113850284,7.097239113850284,7.097239113850284
2454,47.40233021076887,47.40233021076887,47.40233021076887
2455,293.74351648457946,293.74351648457946,293.74351648457946
2456,273.65916163154986,273.65916163154986,273.65916163154986
2457,148.65710024201465,373.0316676355768,373.0316676355768
2458,80.4892217516456,546.0619573816612,1302.8315914567029
2459,749.0644521453145,749.0644521453145,749.0644521453145
2460,641.0657749653493,641.0657749653493,641.0657749653493
2461,913.8537947769703,913.8537947769703,913.8537947769703
2462,60.53635888805958,60.53635888805958,60.53635888805958
2463,4.092001847006617,4.092001847006617,4.092001847006617
2464,66.72819489529529,66.72819489529529,430.0786065597943
2465,188.4185440744723,522.0462005148669,522.0462005148669
2466,69.93928761726627,69.93928761726627,69.93928761726627
2467,36.43586370187677,36.43586370187677,36.43586370187677
2468,276.9493504194979,276.9493504194979,276.9493504194979
2469,31.051117332611284,31.051117332611284,70.15572564758301
2470,,,
2471,37.82440384639601,37.82440384639601,37.82440384639601
2472,209.32131353078296,209.32131353078296,209.32131353078296
2473,,,
2474,544.2875110355229,544.2875110355229,544.2875110355229
2475,169.584317840226,169.584317840226,169.584317840226
2476,125.79458342338494,125.79458342338494,125.79458342338494
2477,208.125614330314,208.125614330314,208.125614330314
2478,25.796528017372086,25.796528017372086,25.796528017372086
2479,262.5716066149628,262.5716066149628,423.1703478335979
2480,232.33013265495225,232.33013265495225,843.8405081504305
2481,25.721230485935177,25.721230485935177,25.721230485935177
2482,379.27746889983297,379.27746889983297,379.27746889983297
2483,287.34872077825895,287.34872077825895,287.34872077825895
2484,736.3073030839023,736.3073030839023,736.3073030839023
2485,120.34427834109013,120.34427834109013,120.34427834109013
2486,146.19950807246224,146.19950807246224,146.19950807246224
2487,274.22164999647305,274.22164999647305,274.22164999647305
2488,420.0045887831851,639.7125968726738,639.7125968726738
2489,,,
2490,49.08305480614785,49.08305480614785,49.08305480614785
2491,166.488738470663,184.5336300075811,184.5336300075811
2492,16.058915525915154,16.058915525915154,16.058915525915154
2493,641.0657749653493,641.0657749653493,641.0657749653493
2494,754.159181941114,754.159181941114,754.159181941114
2495,73.86339244860608,73.86339244860608,73.86339244860608
2496,1626.501773062262,1626.501773062262,1626.501773062262
2497,781.1512419087513,781.1512419087513,781.1512419087513
2498,873.6962894315882,873.6962894315882,873.6962894315882
2499,296.5966102072261,296.5966102072261,296.5966102072261
2500,541.0574791050128,647.5115635035552,647.5115635035552
2501,44.495279003220624,44.495279003220624,44.495279003220624
2502,32.22556351590848,158.9513868592977,158.9513868592977
2503,254.27054120582483,1004.783197949214,1004.783197949214
2504,889.6088500957612,889.6088500957612,889.6088500957612
2505,1375.915728286438,1375.915728286438,3726.927625522622
2506,,,
2507,174.73415994247446,1982.2559376851577,1982.2559376851577
